step,body,x,y,z
2820,Earth,-65305780720.41267,134449935989.52562,0
2830,Sun,648149.6704560994,509012.27195537766,0
2830,Earth,-66269004443.60016,133977145903.6756,0
2840,Sun,651031.5117335649,513671.4906260208,0
2840,Earth,-67228813938.05401,133497453308.91518,0
2850,Sun,653902.9531481831,518351.3602094167,0
2850,Earth,-68185159713.95409,133010882839.83035,0
2860,Sun,656763.8466389066,523051.80567334115,0
2860,Earth,-69137992458.93889,132517459486.22258,0
2870,Sun,659614.0446851823,527772.7509228571,0
2870,Earth,-70087263040.66061,132017208591.83427,0
2880,Sun,662453.4003145945,532514.1188041962,0
2880,Earth,-71032922509.33119,131510155853.05606,0
2890,Sun,665281.7671104827,537275.8311086962,0
2890,Earth,-71974922100.25916,130996327317.6156,0
2900,Sun,668098.9992195303,542057.8085767921,0
2900,Earth,-72913213236.37689,130475749383.2481,0
2910,Sun,670904.9513593235,546859.9709020637,0
2910,Earth,-73847747530.75876,129948448796.34839,0
2920,Sun,673699.4788258843,551682.236735336,0
2920,Earth,-74778476789.12935,129414452650.60513,0
2930,Sun,676482.4375011707,556524.5236888365,0
2930,Earth,-75705353012.36194,128873788385.61656,0
2940,Sun,679253.6838605506,561386.7483404026,0
2940,Earth,-76628328398.96715,128326483785.4884,0
2950,Sun,682013.0749802423,566268.8262377492,0
2950,Earth,-77547355347.5717,127772566977.41368,0
2960,Sun,684760.4685447266,571170.6719027836,0
2960,Earth,-78462386459.38673,127212066430.23462,0
2970,Sun,687495.7228541281,576092.1988359784,0
2970,Earth,-79373374540.666,126645010952.9867,0
2980,Sun,690218.6968315643,581033.3195207958,0
2980,Earth,-80280272605.15372,126071429693.42508,0
2990,Sun,692929.2500304631,585993.945428166,0
2990,Earth,-81183033876.52167,125491352136.5331,0
3000,Sun,695627.2426418482,590973.987021017,0
3000,Earth,-82081611790.79576,124904808103.01317,0
3010,Sun,698312.5355015931,595973.3537588599,0
3010,Earth,-82975959998.7718,124311827747.76039,0
3020,Sun,700984.9900976416,600991.9541024232,0
3020,Earth,-83866032368.4202,123712441558.3184,0
3030,Sun,703644.4685771938,606029.6955183421,0
3030,Earth,-84751782987.27974,123106680353.31795,0
3040,Sun,706290.833753861,611086.4844838983,0
3040,Earth,-85633166164.84018,122494575280.89807,0
3050,Sun,708923.9491147842,616162.2264918123,0
3050,Earth,-86510136434.91328,121876157817.11021,0
3060,Sun,711543.678827721,621256.8260550866,0
3060,Earth,-87382648557.99286,121251459764.30501,0
3070,Sun,714149.8877480943,626370.1867119005,0
3070,Earth,-88250657523.60274,120620513249.50206,0
3080,Sun,716742.4414260086,631502.2110305565,0
3080,Earth,-89114118552.63345,119983350722.74272,0
3090,Sun,719321.2061132303,636652.8006144756,0
3090,Earth,-89972987099.66684,119340004955.42603,0
3100,Sun,721886.0487701307,641821.8561072453,0
3100,Earth,-90827218855.28891,118690509038.6277,0
3110,Sun,724436.8370725954,647009.2771977173,0
3110,Earth,-91676769748.3904,118034896381.40247,0
3120,Sun,726973.4394188941,652214.962625154,0
3120,Earth,-92521595948.45546,117373200709.06967,0
3130,Sun,729495.7249365163,657438.8101844252,0
3130,Earth,-93361653867.83766,116705456061.4825,0
3140,Sun,732003.563488967,662680.7167312562,0
3140,Earth,-94196900164.02397,116031696791.28041,0
3150,Sun,734496.8256825274,667940.578187522,0
3150,Earth,-95027291741.88588,115351957562.12556,0
3160,Sun,736975.3828729746,673218.2895465929,0
3160,Earth,-95852785755.91792,114666273346.92259,0
3170,Sun,739439.1071722661,678513.7448787276,0
3170,Earth,-96673339612.4636,113974679426.02243,0
3180,Sun,741887.8714551831,683826.8373365147,0
3180,Earth,-97488910971.92801,113277211385.4098,0
3190,Sun,744321.5493659354,689157.459160363,0
3190,Earth,-98299457750.9779,112573905114.875,0
3200,Sun,746740.0153247274,694505.5016840386,0
3200,Earth,-99104938124.72832,111864796806.16928,0
3210,Sun,749143.144534284,699870.8553402505,0
3210,Earth,-99905310528.91586,111149922951.14488,0
3220,Sun,751530.8129863357,705253.4096662834,0
3220,Earth,-100700533662.05899,110429320339.87903,0
3230,Sun,753902.8974680639,710653.0533096768,0
3230,Earth,-101490566487.6044,109703026058.78233,0
3240,Sun,756259.2755685052,716069.674033951,0
3240,Earth,-102275368236.0601,108971077488.6917,0
3250,Sun,758599.8256849141,721503.1587243797,0
3250,Earth,-103054898407.11464,108233512302.94774,0
3260,Sun,760924.4270290857,726953.393393809,0
3260,Earth,-103829116771.7424,107490368465.45691,0
3270,Sun,763232.9596336331,732420.263188522,0
3270,Earth,-104597983374.29518,106741684228.73822,0
3280,Sun,765525.3043582278,737903.6523941474,0
3280,Earth,-105361458534.57957,105987498131.95506,0
3290,Sun,767801.3428957915,743403.4444416162,0
3290,Earth,-106119502849.92018,105227848998.93163,0
3300,Sun,770060.9577786502,748919.5219131613,0
3300,Earth,-106872077197.20854,104462775936.15482,0
3310,Sun,772304.0323846426,754451.7665483609,0
3310,Earth,-107619142734.93771,103692318330.7609,0
3320,Sun,774530.4509431844,760000.0592502294,0
3320,Earth,-108360660905.22238,102916515848.50763,0
3330,Sun,776740.0985412914,765564.2800913483,0
3330,Earth,-109096593435.80428,102135408431.7317,0
3340,Sun,778932.8611295556,771144.308320044,0
3340,Earth,-109826902342.04288,101349036297.29169,0
3350,Sun,781108.6255280771,776740.0223666066,0
3350,Earth,-110551549928.89143,100557439934.49646,0
3360,Sun,783267.2794323544,782351.2998495532,0
3360,Earth,-111270498792.85783,99760660103.01941,0
3370,Sun,785408.711419125,787978.017581933,0
3370,Earth,-111983711823.95073,98958737830.79843,0
3380,Sun,787532.8109521639,793620.0515776754,0
3380,Earth,-112691152207.61021,98151714411.92172,0
3390,Sun,789639.468388035,799277.2770579796,0
3390,Earth,-113392783426.62352,97339631404.4996,0
3400,Sun,791728.574981796,804949.5684577458,0
3400,Earth,-114088569263.02519,96522530628.52249,0
3410,Sun,793800.0228926586,810636.7994320489,0
3410,Earth,-114778473799.98195,95700454163.70518,0
3420,Sun,795853.7051895999,816338.8428626515,0
3420,Earth,-115462461423.66183,94873444347.31732,0
3430,Sun,797889.5158569287,822055.5708645581,0
3430,Earth,-116140496825.08797,94041543772.00041,0
3440,Sun,799907.3497998032,827786.8547926117,0
3440,Earth,-116812545001.9763,93204795283.57129,0
3450,Sun,801907.1028497017,833532.5652481269,0
3450,Earth,-117478571260.5577,92363241978.81245,0
3460,Sun,803888.6717698455,839292.5720855652,0
3460,Earth,-118138541217.38391,91516927203.24896,0
3470,Sun,805851.954260574,845066.7444192491,0
3470,Earth,-118792420801.1178,90665894548.9125,0
3480,Sun,807796.8489646694,850854.9506301141,0
3480,Earth,-119440176254.307,89810187852.09222,0
3490,Sun,809723.2554726357,856657.058372501,0
3490,Earth,-120081774135.14178,88949851191.0728,0
3500,Sun,811631.0743279265,862472.9345809856,0
3500,Earth,-120717181319.19624,88084928883.85986,0
3510,Sun,813520.2070321235,868302.4454772449,0
3510,Earth,-121346365001.15338,87215465485.89273,0
3520,Sun,815390.5560500671,874145.4565769641,0
3520,Earth,-121969292696.51334,86341505787.74448,0
3530,Sun,817242.024814935,880001.8326967778,0
3530,Earth,-122585932243.28532,85463094812.80984,0
3540,Sun,819074.5177332726,885871.4379612496,0
3540,Earth,-123196251803.66267,84580277814.9809,0
3550,Sun,820887.9401899716,891754.1358098877,0
3550,Earth,-123800219865.68115,83693100276.31026,0
3560,Sun,822682.1985531987,897649.7890041958,0
3560,Earth,-124397805244.86047,82801607904.66264,0
3570,Sun,824457.2001792733,903558.2596347629,0
3570,Earth,-124988977085.82867,81905846631.35425,0
3580,Sun,826212.8534174932,909479.4091283827,0
3580,Earth,-125573704863.92966,81005862608.78058,0
3590,Sun,827949.0676149096,915413.0982552142,0
3590,Earth,-126151958386.81337,80101702208.03241,0
3600,Sun,829665.7531210512,921359.1871359731,0
3600,Earth,-126723707796.00894,79193412016.50038,0
3610,Sun,831362.8212925944,927317.5352491584,0
3610,Earth,-127288923568.48038,78281038835.46803,0
3620,Sun,833040.1844979821,933288.0014383126,0
3620,Earth,-127847576518.16502,77364629677.6938,0
3630,Sun,834697.7561219917,939270.4439193166,0
3630,Earth,-128399637797.49435,76444231764.98163,0
3640,Sun,836335.4505702464,945264.7202877164,0
3640,Earth,-128945078898.89734,75519892525.74055,0
3650,Sun,837953.1832736785,951270.6875260829,0
3650,Earth,-129483871656.28621,74591659592.53369,0
3660,Sun,839550.8706929352,957288.2020114042,0
3660,Earth,-130015988246.52423,73659580799.61603,0
3670,Sun,841128.4303227338,963317.1195225096,0
3670,Earth,-130541401190.8761,72723704180.46194,0
3680,Sun,842685.7806961618,969357.2952475247,0
3680,Earth,-131060083356.44012,71784077965.28192,0
3690,Sun,844222.8413889236,975408.5837913594,0
3690,Earth,-131572007957.56253,70840750578.52916,0
3700,Sun,845739.5330235325,981470.8391832253,0
3700,Earth,-132077148557.23383,69893770636.3957,0
3710,Sun,847235.7772734495,987543.9148841826,0
3710,Earth,-132575479068.46703,68943186944.29854,0
3720,Sun,848711.496867166,993627.6637947197,0
3720,Earth,-133066973755.65761,67989048494.35577,0
3730,Sun,850166.6155922334,999721.9382623597,0
3730,Earth,-133551607235.92532,67031404462.85279,0
3740,Sun,851601.0582992357,1005826.5900892974,0
3740,Earth,-134029354480.4377,66070304207.698906,0
3750,Sun,853014.7509057089,1011941.4705400651,0
3750,Earth,-134500190815.71484,65105797265.8742,0
3760,Sun,854407.620400003,1018066.4303492269,0
3760,Earth,-134964091924.9163,64137933350.86705,0
3770,Sun,855779.5948450903,1024201.3197290995,0
3770,Earth,-135421033849.10892,63166762350.10231,0
3780,Sun,857130.6033823155,1030345.9883775035,0
3780,Earth,-135870992988.51633,62192334322.36028,0
3790,Sun,858460.5762350922,1036500.2854855381,0
3790,Earth,-136313946103.74963,61214699495.18664,0
3800,Sun,859769.444712542,1042664.0597453862,0
3800,Earth,-136749870317.01952,60233908262.29344,0
3810,Sun,861057.1412130762,1048837.1593581438,0
3810,Earth,-137178743113.32935,59250011180.95137,0
3820,Sun,862323.599227922,1055019.4320416753,0
3820,Earth,-137600542341.64954,58263058969.37334,0
3830,Sun,863568.7533445922,1061210.7250384951,0
3830,Earth,-138015246216.07297,57273102504.08956,0
3840,Sun,864792.5392502965,1067410.8851236743,0
3840,Earth,-138422833316.9514,56280192817.314316,0
3850,Sun,865994.8937352968,1073619.758612772,0
3850,Earth,-138823282592.01263,55284381094.30439,0
3860,Sun,867175.7546962043,1079837.1913697897,0
3860,Earth,-139216573357.45886,54285718670.70955,0
3870,Sun,868335.0611392196,1086063.028815152,0
3870,Earth,-139602685299.04578,53284257029.914986,0
3880,Sun,869472.753183314,1092297.1159337077,0
3880,Earth,-139981598473.14227,52280047800.375946,0
3890,Sun,870588.7720633552,1098539.297282757,0
3890,Earth,-140353293307.77084,51273142752.944725,0
3900,Sun,871683.0601331714,1104789.4170000993,0
3900,Earth,-140717750603.62888,50263593798.19018,0
3910,Sun,872755.56086856,1111047.318812104,0
3910,Earth,-141074951535.0904,49251452983.70972,0
3920,Sun,873806.2188702371,1117312.8460418019,0
3920,Earth,-141424877651.18814,48236772491.434166,0
3930,Sun,874834.9798667275,1123585.8416170003,0
3930,Earth,-141767510876.57657,47219604634.925514,0
3940,Sun,875841.7907171973,1129866.148078416,0
3940,Earth,-142102833512.47488,46200001856.66765,0
3950,Sun,876826.599414227,1136153.6075878313,0
3950,Earth,-142430828237.59076,45178016725.3503,0
3960,Sun,877789.3550865242,1142448.0619362686,0
3960,Earth,-142751478109.024,44153701933.14634,0
3970,Sun,878730.0080015801,1148749.3525521853,0
3970,Earth,-143064766563.1509,43127110292.982475,0
3980,Sun,879648.5095682639,1155057.3205096875,0
3980,Earth,-143370677416.48874,42098294735.80368,0
3990,Sun,880544.8123393588,1161371.8065367625,0
3990,Earth,-143669194866.54028,41067308307.831215,0
4000,Sun,881418.8700140388,1167692.651023529,0
4000,Earth,-143960303492.61838,40034204167.81469,0
4010,Sun,882270.6374402846,1174019.6940305075,0
4010,Earth,-144243988256.65106,38999035584.27815,0
4020,Sun,883100.0706172409,1180352.7752969053,0
4020,Earth,-144520234503.9662,37961855932.76028,0
4030,Sun,883907.1266975127,1186691.7342489192,0
4030,Earth,-144789027964.05667,36922718693.04899,0
4040,Sun,884691.7639894016,1193036.4100080566,0
4040,Earth,-145050354751.3251,35881677446.41055,0
4050,Sun,885453.9419590826,1199386.6413994706,0
4050,Earth,-145304201365.80862,34838785872.81327,0
4060,Sun,886193.6212327192,1205742.2669603117,0
4060,Earth,-145550554693.8835,33794097748.145912,0
4070,Sun,886910.7635985194,1212103.1249480946,0
4070,Earth,-145789402008.94992,32747666941.43121,0
4080,Sun,887605.3320087302,1218469.053349079,0
4080,Earth,-146020730972.09613,31699547412.034275,0
4090,Sun,888277.2905815713,1224839.8898866675,0
4090,Earth,-146244529632.7426,30649793206.866337,0
4100,Sun,888926.6046031088,1231215.4720298124,0
4100,Earth,-146460786429.26605,29598458457.58375,0
4110,Sun,889553.2405290671,1237595.6370014427,0
4110,Earth,-146669490189.60275,28545597377.78263,0
4120,Sun,890157.1659865802,1243980.2217868972,0
4120,Earth,-146870630131.83206,27491264260.189056,0
4130,Sun,890738.3497758819,1250369.0631423749,0
4130,Earth,-147064195864.73907,26435513473.845158,0
4140,Sun,891296.7618719345,1256761.9976033971,0
4140,Earth,-147250177388.35736,25378399461.29108,0
4150,Sun,891832.373425997,1263158.8614932778,0
4150,Earth,-147428565094.49094,24319976735.743153,0
4160,Sun,892345.1567671301,1269559.4909316085,0
4160,Earth,-147599349767.21594,23260299878.268265,0
4170,Sun,892835.0854036422,1275963.7218427542,0
4170,Earth,-147762522583.36166,22199423534.954613,0
4180,Sun,893302.1340244719,1282371.3899643575,0
4180,Earth,-147918075112.9715,21137402414.079082,0
4190,Sun,893746.2785005097,1288782.3308558525,0
4190,Earth,-148065999319.74295,20074291283.271294,0
4200,Sun,894167.495885858,1295196.379906992,0
4200,Earth,-148206287561.4472,19010144966.67453,0
4210,Sun,894565.7644190294,1301613.3723463772,0
4210,Earth,-148338932590.3282,17945018342.103615,0
4220,Sun,894941.063524082,1308033.1432500035,0
4220,Earth,-148463927553.4812,16878966338.200035,0
4230,Sun,895293.3738116953,1314455.527549807,0
4230,Earth,-148581265993.2104,15812043931.584305,0
4240,Sun,895622.6770801812,1320880.3600422246,0
4240,Earth,-148690941847.3662,14744306144.0058,0
4250,Sun,895928.9563164355,1327307.4753967582,0
4250,Earth,-148792949449.66187,13675808039.490232,0
4260,Sun,896212.1956968257,1333736.708164545,0
4260,Earth,-148887283529.96942,12606604721.484869,0
4270,Sun,896472.3805880179,1340167.8927869368,0
4270,Earth,-148973939214.59448,11536751330.00165,0
4280,Sun,896709.4975477397,1346600.8636040837,0
4280,Earth,-149052912026.53128,10466303038.758387,0
4290,Sun,896923.5343254833,1353035.4548635213,0
4290,Earth,-149124197885.69617,9395315052.318163,0
4300,Sun,897114.4798631453,1359471.500728766,0
4300,Earth,-149187793109.1406,8323842603.227125,0
4310,Sun,897282.3242956034,1365908.8352879134,0
4310,Earth,-149243694411.2436,7251940949.150765,0
4320,Sun,897427.0589512318,1372347.2925622403,0
4320,Earth,-149291898903.88333,6179665370.008884,0
4330,Sun,897548.676352354,1378786.7065148095,0
4330,Earth,-149332404096.588,5107071165.109374,0
4340,Sun,897647.1702156338,1385226.9110590809,0
4340,Earth,-149365207896.66568,4034213650.280983,0
4350,Sun,897722.5354524031,1391667.7400675206,0
4350,Earth,-149390308609.31372,2961148155.0051885,0
4360,Sun,897774.7681689269,1398109.0273802176,0
4360,Earth,-149407704937.70728,1887930019.5473642,0
4370,Sun,897803.8656666081,1404550.6068134962,0
4370,Earth,-149417395983.06696,814614592.087364,0
4380,Sun,897809.8264421271,1410992.3121685346,0
4380,Earth,-149419381244.70587,-258742774.15030757,0
4390,Sun,897792.6501875214,1417433.9772399818,0
4390,Earth,-149413660620.05566,-1332086723.7665937,0
4400,Sun,897752.3377902004,1423875.4358245751,0
4400,Earth,-149400234404.67197,-2405361902.0580993,0
4410,Sun,897688.8913329004,1430316.5217297596,0
4410,Earth,-149379103292.21896,-3478512957.887266,0
4420,Sun,897602.3140935751,1436757.0687823028,0
4420,Earth,-149350268374.43295,-4551484546.552363,0
4430,Sun,897492.6105452243,1443196.910836912,0
4430,Earth,-149313731141.06558,-5624221332.657129,0
4440,Sun,897359.7863556608,1449635.8817848493,0
4440,Earth,-149269493479.80603,-6696667992.979931,0
4450,Sun,897203.848387214,1456073.8155625446,0
4450,Earth,-149217557676.18237,-7768769219.342267,0
4460,Sun,897024.8046963718,1462510.5461602046,0
4460,Earth,-149157926413.44208,-8840469721.476484,0
4470,Sun,896822.66453336,1468945.9076304212,0
4470,Earth,-149090602772.41217,-9911714229.89254,0
4480,Sun,896597.4383416588,1475379.7340967758,0
4480,Earth,-149015590231.33817,-10982447498.743673,0
4490,Sun,896349.1377574578,1481811.859762439,0
4490,Earth,-148932892665.7025,-12052614308.690805,0
4500,Sun,896077.775609048,1488242.118918768,0
4500,Earth,-148842514348.02216,-13122159469.765547,0
4510,Sun,895783.3659161524,1494670.3459538969,0
4510,Earth,-148744459947.62543,-14191027824.231659,0
4520,Sun,895465.9238891938,1501096.375361324,0
4520,Earth,-148638734530.40826,-15259164249.444792,0
4530,Sun,895125.4659285,1507520.0417484925,0
4530,Earth,-148525343558.5697,-16326513660.710377,0
4540,Sun,894762.0096234482,1513941.1798453643,0
4540,Earth,-148404292890.3265,-17393021014.139496,0
4550,Sun,894375.5737515459,1520359.6245129902,0
4550,Earth,-148275588779.60742,-18458631309.50261,0
4560,Sun,893966.1782774505,1526775.21075207,0
4560,Earth,-148139237875.72665,-19523289593.080948,0
4570,Sun,893533.844351927,1533187.7737115063,0
4570,Earth,-147995247223.0364,-20586940960.515465,0
4580,Sun,893078.5943107437,1539597.1486969516,0
4580,Earth,-147843624260.55927,-21649530559.653164,0
4590,Sun,892600.4516735057,1546003.1711793449,0
4590,Earth,-147684376821.59976,-22711003593.390644,0
4600,Sun,892099.4411424269,1552405.676803442,0
4600,Earth,-147517513133.33524,-23771305322.514782,0
4610,Sun,891575.5886010401,1558804.5013963352,0
